Planet name,Rp (Rearth),Rp err1 (Rearth),Rp err2 (Rearth),Mp (Mearth),Mp err1 (Mearth),Mp err2 (Mearth),P (days),a (AU),a err1 (AU),a err2 (AU),Kmag,a/Rs,a/Rs err1,a/Rs err2,Rp/Rs,Rp/Rs err1,Rp/Rs err2,stellar Teff (K),Rs (Rsun),Rs err1 (Rsun),Rs err2 (Rsun),Reference,Reference publication date,Archive release date,hasMass,noRadiusUncertainty,noMassUncertainty,noSemimajorAxisUncertainty,noStellarRadiusUncertainty,noARsUncertainty,noRpRsUncertainty,has_all_params_except_mass,Mass reference,Mass reference publication date,Mass archive release date,Non-mass reference,Non-mass reference publication date,Non-mass archive release date,Mdwarf?,Ls (Lsun),I (Iearth),IXUV (Iearth),vesc (km/s)
TOI-2266 b,1.54,0.09,-0.09,3.726789575801547,,,2.326318,0.02,0.002,-0.002,11.017,18.43,0.7,-1.5,0.058,0.001,-0.001,3200.0,0.24342324524643172,0.01,-0.01,<a refstr=PARVIAINEN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240111879P/abstract target=ref>Parviainen et al. 2024</a>,2024-01-01,2024-02-05,False,False,True,False,False,False,False,True,,,,<a refstr=PARVIAINEN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240111879P/abstract target=ref>Parviainen et al. 2024</a>,2024-01-01,2024-02-05,True,0.005566890201910458,12.789239093570002,288.05612433953394,17.401273470842625
TOI-2267 c,1.14,0.13,-0.13,1.411668573137879,,,3.4950412,0.0263,0.004,-0.0036,9.459,27.254678044026043,5.090837150469307,-4.759402901551455,0.0504,0.0013,-0.0012,3030.0,0.20736890558253537,0.0225,-0.0225,<a refstr=ZUNIGA_FERNANDEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..85Z/abstract target=ref>Z&uacute;&ntilde;iga-Fern&aacute;ndez et al. 2025</a>,2025-10-01,2026-03-05,False,False,True,False,False,False,False,True,,,,<a refstr=ZUNIGA_FERNANDEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..85Z/abstract target=ref>Z&uacute;&ntilde;iga-Fern&aacute;ndez et al. 2025</a>,2025-10-01,2026-03-05,True,0.003247479599853243,4.700930878320619,146.30393479722585,12.447665356432957
TOI-2267 b,1.0,0.11,-0.11,0.8748786688272971,,,2.28909,0.0205,0.0025,-0.0025,9.459,21.24414068070471,3.466766143129179,-3.466766143129179,0.0441,0.0013,-0.0011,3030.0,0.2078886271504114,0.0225,-0.0225,<a refstr=ZUNIGA_FERNANDEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..85Z/abstract target=ref>Z&uacute;&ntilde;iga-Fern&aacute;ndez et al. 2025</a>,2025-10-01,2026-03-05,False,False,True,False,False,False,False,True,,,,<a refstr=ZUNIGA_FERNANDEZ_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A..85Z/abstract target=ref>Z&uacute;&ntilde;iga-Fern&aacute;ndez et al. 2025</a>,2025-10-01,2026-03-05,True,0.003263778091698663,7.73726800529587,240.07960428862688,10.462798718589466
LP 890-9 b,1.32,0.053,-0.027,13.2,,,2.7299025,0.01875,0.0001,-0.0001,11.344,26.32,0.39,-0.82,0.07777386095194387,0.005313103846383873,-0.004583482787627291,2850.0,0.15559999999430763,0.0086,-0.0086,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,2022-09-01,2022-09-14,True,False,True,False,False,False,False,True,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,2022-09-01,2022-09-14,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,2022-09-01,2022-09-14,True,0.0014311569753484204,3.9455098673038536,200.76627946709257,35.37316799453435
TOI-4529 b,1.77,0.09,-0.08,4.9,,,5.879577,,,,7.954,21.5,1.2,-2.9,0.0338,0.0009,-0.0008,3697.0,0.4800935671443688,0.019,-0.019,<a refstr=POULTOURTZIDIS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260107414P/abstract target=ref>Poultourtzidis et al. 2026</a>,2026-01-01,2026-02-05,True,False,True,True,False,False,False,True,<a refstr=POULTOURTZIDIS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260107414P/abstract target=ref>Poultourtzidis et al. 2026</a>,2026-01-01,2026-02-05,<a refstr=POULTOURTZIDIS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260107414P/abstract target=ref>Poultourtzidis et al. 2026</a>,2026-01-01,2026-02-05,True,0.03857786795578272,16.742347282597063,118.0357089377004,18.61167085467798
TOI-4559 b,1.415,0.126,-0.112,2.849435756051896,,,3.965991,0.0359,0.0008,-0.0008,8.619,19.71,2.61,-4.82,0.035,0.003,-0.002,3558.0,0.37064463334646847,0.017,-0.015,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,2023-11-01,2024-04-15,False,False,True,False,False,False,False,True,,,,<a refstr=MISTRY_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231100688M/abstract target=ref>Mistry et al. 2023</a>,2023-11-01,2024-04-15,True,0.019725492429990634,17.090154548753937,180.18941605078177,15.873590471040345
TOI-5388.01,0.99,0.07,-0.06,2.2,,,2.5946748,,,,8.319,20.5,1.9,-4.6,0.0305,0.0017,-0.001,3440.0,0.2975806417298299,0.015,-0.015,<a refstr=POULTOURTZIDIS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260107414P/abstract target=ref>Poultourtzidis et al. 2026</a>,2026-01-01,2026-02-05,True,False,True,True,False,False,False,True,<a refstr=POULTOURTZIDIS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260107414P/abstract target=ref>Poultourtzidis et al. 2026</a>,2026-01-01,2026-02-05,<a refstr=POULTOURTZIDIS_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026arXiv260107414P/abstract target=ref>Poultourtzidis et al. 2026</a>,2026-01-01,2026-02-05,True,0.011110453052319273,13.804526407428792,205.3914924777632,16.675071307324124
TOI-5489 b,1.4,0.05,-0.05,2.921757257888393,,,3.15222,,,,9.463,16.26,0.48,-0.48,0.0308,0.001,-0.001,3547.0,0.416722202606052,0.01,-0.01,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,False,False,True,True,False,False,False,True,,,,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,True,0.024627860221709288,24.80270998017451,228.89859505200505,16.15965202303547
LHS 1678 d,0.981,0.07,-0.072,0.8340188874702307,,,4.9652229,0.04,0.0018,-0.0017,8.264,26.01,0.94,-0.91,0.0273,0.0017,-0.0018,3490.0,0.3294395083019712,0.01,-0.01,<a refstr=SILVERSTEIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240300110S/abstract target=ref>Silverstein et al. 2024</a>,2024-02-01,2024-03-25,False,False,True,False,False,False,False,True,,,,<a refstr=SILVERSTEIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240300110S/abstract target=ref>Silverstein et al. 2024</a>,2024-02-01,2024-03-25,True,0.014425860105404734,9.084822932864675,115.5663607605422,10.314006384863681
TOI-5713 b,1.77,0.17,-0.14,4.347149538034728,,,10.441989,0.06008,0.00046,-0.00046,10.217,43.2,1.1,-1.0,0.0541,0.005,-0.0041,3225.0,0.2999475521160751,0.0073,-0.0072,<a refstr=GHACHOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A.263G/abstract target=ref>Ghachoui et al. 2024</a>,2024-10-01,2024-11-04,False,False,True,False,False,False,False,True,,,,<a refstr=GHACHOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A.263G/abstract target=ref>Ghachoui et al. 2024</a>,2024-10-01,2024-11-04,True,0.008719632194110089,2.401302350362949,41.31882342244433,17.53031069760952
TOI-5716 b,0.96,0.05,-0.05,0.7751827723796758,,,6.7663,,,,10.801,39.0,1.17,-1.21,0.039,0.0014,-0.0014,3436.0,0.22567110048820044,0.01,-0.01,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,False,False,True,True,False,False,False,True,,,,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,True,0.006359942078697074,3.796460365605462,78.94179076942838,10.051720322182002
TOI-5720 b,1.09,0.07,-0.07,4.3,,,1.4344555,0.018288,0.000279,-0.000279,9.288,10.97,0.29,-0.29,0.02796,0.00158,-0.00158,3325.0,0.35740337691320195,0.018,-0.018,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-29,True,False,True,False,False,False,False,True,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-29,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-29,True,0.013988545122705419,42.07739133530648,545.2369481385211,22.217487037952004
TOI-5728 b,1.31,0.05,-0.05,2.3223383763676937,,,11.49761,,,,10.17,39.9,0.78,-0.98,0.0319,0.0009,-0.0009,3419.0,0.37648695545788147,0.01,-0.01,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,False,False,True,True,False,False,False,True,,,,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,True,0.017353413533234482,3.5558716408652553,40.486956010121396,14.893647069219174
TOI-5736 b,1.56,0.07,-0.07,4.012395011392441,,,0.64899,,,,10.004,4.53,0.13,-0.13,0.0247,0.0007,-0.0007,3949.0,0.5790245341473564,0.02,-0.02,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,False,False,True,True,False,False,False,True,,,,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,True,0.07305183221015928,490.9616780137521,2359.7659316641902,17.93963069253926
LP 890-9 c,1.367,0.055,-0.039,25.3,,,8.457463,0.03984,0.00022,-0.00022,11.344,55.94,0.82,-1.74,0.0805430817585661,0.005506194116257687,-0.005009691622843093,2850.0,0.15559999999430768,0.0086,-0.0086,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,2022-09-01,2022-09-14,True,False,True,False,False,False,False,True,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,2022-09-01,2022-09-14,<a refstr=DELREZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220902831D/abstract target=ref>Delrez et al. 2022</a>,2022-09-01,2022-09-14,True,0.0014311569753484212,0.8734337708157077,44.444458238653844,48.12269709929434
TOI-5799 b,1.733,0.096,-0.09,4.395085386003152,,,4.164507,0.0348,0.001,-0.0011,8.952,23.31,0.85,-0.82,0.04951,0.00092,-0.00094,3452.0,0.32090387187554714,0.014,-0.014,<a refstr=YALCINKAYA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.209Y/abstract target=ref>Yal&ccedil;inkaya et al. 2025</a>,2025-10-01,2025-10-02,False,False,True,False,False,False,False,True,,,,<a refstr=YALCINKAYA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.209Y/abstract target=ref>Yal&ccedil;inkaya et al. 2025</a>,2025-10-01,2025-10-02,True,0.013101520741464725,10.826649190628222,145.91536961726206,17.81387225762296
TOI-6000 b,0.94,0.05,-0.05,0.7236308951398136,,,0.448959,,,,10.866,4.66,0.13,-0.14,0.0228,0.0011,-0.0012,3419.0,0.37797434867952434,0.01,-0.01,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250802782G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-08-01,2025-08-14,False,False,True,True,False,False,False,True,,,,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250802782G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-08-01,2025-08-14,True,0.01749080122196628,260.6873957419503,2954.1613440801425,9.814509057601295
TOI-6002 b,1.65,0.22,-0.19,3.939035385669014,,,10.904821,0.05722,0.00044,-0.00044,10.175,50.6,1.4,-1.3,0.0622,0.008,-0.007,3229.0,0.2431996134180014,0.0063,-0.0065,<a refstr=GHACHOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A.263G/abstract target=ref>Ghachoui et al. 2024</a>,2024-10-01,2024-11-04,False,False,True,False,False,False,False,True,,,,<a refstr=GHACHOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A.263G/abstract target=ref>Ghachoui et al. 2024</a>,2024-10-01,2024-11-04,True,0.005760850260238024,1.759003121226633,38.812771720229286,17.283310237676304
TOI-6008 b,1.03,0.05,-0.05,4.0,,,0.8574347,0.010777,0.000162,-0.000162,9.541,9.44,0.21,-0.21,0.03867,0.00109,-0.00109,3075.0,0.244192529378152,0.013,-0.013,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-28,True,False,True,False,False,False,False,True,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-28,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-28,True,0.00477676497198388,41.565399167429405,1026.2463640474464,22.043743043476425
TOI-6086 b,1.18,0.07,-0.07,1.5905370374632555,,,1.3888725,0.01541,0.00024,-0.00024,9.989,12.75,0.26,-0.26,0.04173,0.0022,-0.0022,3200.0,0.2592405554673642,0.013,-0.013,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-28,False,False,True,False,False,False,False,True,,,,<a refstr=BARKAOUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240506350B/abstract target=ref>Barkaoui et al. 2024</a>,2024-05-01,2024-05-28,True,0.006313852707680276,26.72237212022174,558.0824168315196,12.986880558146327
TOI-6716 b,0.982,0.067,-0.067,0.8388393967774576,,,4.7185898,0.0319,0.0031,-0.0031,9.196,29.9,2.2,-2.2,0.03898,0.00081,-0.00075,3110.0,0.23096117150079903,0.015,-0.015,<a refstr=SCOTT_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp...63S/abstract target=ref>Scott et al. 2026</a>,2026-01-01,2026-02-05,False,False,True,False,False,False,False,True,,,,<a refstr=SCOTT_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.tmp...63S/abstract target=ref>Scott et al. 2026</a>,2026-01-01,2026-02-05,True,0.004471035826703726,4.335055312383704,111.36526458305268,10.338502149610045
SPECULOOS-3 b,0.977,0.022,-0.022,0.8267925681294848,,,0.71912603,0.00733,5.5e-05,-5.5e-05,10.541,12.81,0.2,-0.2,0.07273,0.0008,-0.0008,2800.0,0.12315450326982648,0.0022,-0.0022,<a refstr=GILLON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs.tmp...96G/abstract target=ref>Gillon et al. 2024</a>,2024-05-01,2024-05-21,False,False,True,False,False,False,False,True,,,,<a refstr=GILLON_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024NatAs.tmp...96G/abstract target=ref>Gillon et al. 2024</a>,2024-05-01,2024-05-21,True,0.0008352593876426012,15.517770678306604,1090.7783522922573,10.290227037392501
TOI-4527.01,0.9086617,0.953413,-0.953413,2.1010954348358553,,,0.3994445,0.008332353,,,7.02,3.688909,,,0.01712864,,,3702.0,0.4863497108381466,,,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,2024-05-01,2024-06-11,False,False,True,True,True,True,True,True,,,,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,2024-05-01,2024-06-11,True,0.03980445005257826,571.8014304329006,3956.273077544433,17.009663994651394
TOI-5489 c,1.28,0.07,-0.07,2.1184457832603676,,,4.92126,,,,9.463,21.83,0.66,-0.66,0.0281,0.0014,-0.0014,3547.0,0.4176120009034315,0.01,-0.01,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,False,False,True,True,False,False,False,True,,,,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251211971G/abstract target=ref>Gomez Barrientos et al. 2025</a>,2025-12-01,2026-01-08,True,0.02473314486218295,13.760453471101057,126.66748319283693,14.390558479221617
TOI-5799 c,1.76,0.11,-0.1,4.403225765934382,,,14.010449,0.0782,0.0023,-0.0025,8.952,52.3,1.9,-1.8,0.0501,0.0017,-0.0017,3452.0,0.3220655426129009,0.014,-0.014,<a refstr=YALCINKAYA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.209Y/abstract target=ref>Yal&ccedil;inkaya et al. 2025</a>,2025-10-01,2025-10-02,False,False,True,False,False,False,False,True,,,,<a refstr=YALCINKAYA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...702A.209Y/abstract target=ref>Yal&ccedil;inkaya et al. 2025</a>,2025-10-01,2025-10-02,True,0.013196547334401443,2.150677215318269,28.86018044983897,17.69306607990681
Kepler-994 b,1.28,0.08,-0.08,2.1208137739849864,,,1.151166776,0.0177,,,11.453,8.257,0.208,-0.208,0.021882,0.000408,-0.000208,3951.0,0.5362808347219826,0.034,-0.034,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,False,False,True,True,False,False,False,True,,,,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2017-05-08,True,0.06279156658885729,148.07406984788798,779.3601973059052,14.398599088965872
